step,split,loss,lr
243,train,1.622942,0.001
244,train,1.604983,0.001
245,train,1.584129,0.001
246,train,1.652194,0.001
247,train,1.604363,0.001
248,train,1.556431,0.001
249,train,1.624859,0.001
250,train,1.575287,0.001
251,train,1.581796,0.001
252,train,1.661575,0.001
253,train,1.670282,0.001
254,train,1.666217,0.001
255,train,1.572230,0.001
256,train,1.642691,0.001
257,train,1.555209,0.001
258,train,1.539021,0.001
259,train,1.641186,0.001
260,train,1.551021,0.001
261,train,1.641292,0.001
262,train,1.686018,0.001
263,train,1.527080,0.001
264,train,1.570077,0.001
265,train,1.561268,0.001
266,train,1.563823,0.001
267,train,1.475195,0.001
268,train,1.509999,0.001
269,train,1.622755,0.001
270,train,1.547087,0.001
271,train,1.552560,0.001
272,train,1.598229,0.001
273,train,1.604311,0.001
274,train,1.673863,0.001
275,train,1.485362,0.001
276,train,1.590288,0.001
277,train,1.543693,0.001
278,train,1.549230,0.001
279,train,1.493514,0.001
280,train,1.501467,0.001
281,train,1.574261,0.001
282,train,1.532195,0.001
283,train,1.648817,0.001
284,train,1.564435,0.001
285,train,1.546751,0.001
286,train,1.526692,0.001
287,train,1.581274,0.001
288,train,1.497040,0.001
289,train,1.562455,0.001
290,train,1.558711,0.001
291,train,1.495397,0.001
292,train,1.513508,0.001
293,train,1.558965,0.001
294,train,1.491046,0.001
295,train,1.611569,0.001
296,train,1.563525,0.001
297,train,1.601131,0.001
298,train,1.486342,0.001
299,train,1.501369,0.001
300,train,1.590124,0.001
300,val,1.525045,0.001
301,train,1.506381,0.001
302,train,1.527750,0.001
303,train,1.457962,0.001
304,train,1.448221,0.001
305,train,1.540286,0.001
306,train,1.412310,0.001
307,train,1.497857,0.001
308,train,1.536336,0.001
309,train,1.577534,0.001
310,train,1.612270,0.001
311,train,1.512202,0.001
312,train,1.495810,0.001
313,train,1.531322,0.001
314,train,1.515020,0.001
315,train,1.486661,0.001
316,train,1.542645,0.001
317,train,1.526251,0.001
318,train,1.516389,0.001
319,train,1.529711,0.001
320,train,1.516093,0.001
321,train,1.476542,0.001
322,train,1.436561,0.001
323,train,1.558755,0.001
324,train,1.495082,0.001
325,train,1.486974,0.001
326,train,1.480413,0.001
327,train,1.496638,0.001
328,train,1.499096,0.001
329,train,1.605519,0.001
330,train,1.481985,0.001
331,train,1.471653,0.001
332,train,1.542965,0.001
333,train,1.492059,0.001
334,train,1.449984,0.001
335,train,1.529741,0.001
336,train,1.497961,0.001
337,train,1.427667,0.001
338,train,1.468797,0.001
339,train,1.484998,0.001
340,train,1.582962,0.001
341,train,1.494237,0.001
342,train,1.380582,0.001
343,train,1.467898,0.001
344,train,1.404669,0.001
345,train,1.495966,0.001
346,train,1.493528,0.001
347,train,1.354981,0.001
348,train,1.457113,0.001
349,train,1.449243,0.001
350,train,1.503425,0.001
351,train,1.548359,0.001
352,train,1.434668,0.001
353,train,1.496523,0.001
354,train,1.382213,0.001
355,train,1.496797,0.001
356,train,1.485153,0.001
357,train,1.384933,0.001
358,train,1.511363,0.001
359,train,1.420982,0.001
360,train,1.451180,0.001
361,train,1.394896,0.001
362,train,1.502085,0.001
363,train,1.458681,0.001
364,train,1.497646,0.001
365,train,1.405407,0.001
366,train,1.432421,0.001
367,train,1.461728,0.001
368,train,1.423797,0.001
369,train,1.388647,0.001
370,train,1.479091,0.001
371,train,1.442079,0.001
372,train,1.488646,0.001
373,train,1.459389,0.001
374,train,1.493324,0.001
375,train,1.393048,0.001
376,train,1.449447,0.001
377,train,1.405886,0.001
378,train,1.517103,0.001
379,train,1.412152,0.001
380,train,1.446929,0.001
381,train,1.411670,0.001
382,train,1.457287,0.001
383,train,1.417485,0.001
384,train,1.366730,0.001
385,train,1.478742,0.001
386,train,1.427300,0.001
387,train,1.466558,0.001
388,train,1.445810,0.001
389,train,1.460777,0.001
390,train,1.497346,0.001
391,train,1.554492,0.001
392,train,1.467325,0.001
393,train,1.491855,0.001
394,train,1.398762,0.001
395,train,1.436645,0.001
396,train,1.336427,0.001
397,train,1.462020,0.001
398,train,1.486596,0.001
399,train,1.497772,0.001
400,train,1.425139,0.001
400,val,1.430392,0.001
401,train,1.462033,0.001
402,train,1.497136,0.001
403,train,1.371348,0.001
404,train,1.542084,0.001
405,train,1.430762,0.001
406,train,1.445728,0.001
407,train,1.436386,0.001
408,train,1.460618,0.001
409,train,1.483715,0.001
410,train,1.471451,0.001
411,train,1.509546,0.001
412,train,1.399276,0.001
413,train,1.414632,0.001
414,train,1.443988,0.001
415,train,1.436229,0.001
416,train,1.350306,0.001
417,train,1.375423,0.001
418,train,1.460487,0.001
419,train,1.419582,0.001
420,train,1.433381,0.001
421,train,1.446862,0.001
422,train,1.438335,0.001
423,train,1.382200,0.001
424,train,1.424835,0.001
425,train,1.507177,0.001
