step,split,loss,lr
0,train,9.240318,0.012106082099999993
1,train,7.873437,0.012106082099999993
2,train,4.589884,0.012106082099999993
3,train,5.221084,0.012106082099999993
4,train,5.137909,0.012106082099999993
5,train,5.111471,0.012106082099999993
6,train,4.980313,0.012106082099999993
7,train,4.782657,0.012106082099999993
8,train,4.660417,0.012106082099999993
9,train,4.555823,0.012106082099999993
10,train,4.434180,0.012106082099999993
11,train,4.364156,0.012106082099999993
12,train,4.271942,0.012106082099999993
13,train,4.146506,0.012106082099999993
14,train,4.054814,0.012106082099999993
15,train,4.013075,0.012106082099999993
16,train,3.966368,0.012106082099999993
17,train,3.922886,0.012106082099999993
18,train,3.896931,0.012106082099999993
19,train,3.841507,0.012106082099999993
20,train,3.818377,0.012106082099999993
21,train,3.815326,0.012106082099999993
22,train,3.794051,0.012106082099999993
23,train,3.809301,0.012106082099999993
24,train,3.777461,0.012106082099999993
25,train,3.781305,0.012106082099999993
26,train,3.767612,0.012106082099999993
27,train,3.736022,0.012106082099999993
28,train,3.722227,0.012106082099999993
29,train,3.735045,0.012106082099999993
30,train,3.722415,0.012106082099999993
31,train,3.715829,0.012106082099999993
32,train,3.696821,0.012106082099999993
33,train,3.699353,0.012106082099999993
34,train,3.678015,0.012106082099999993
35,train,3.679454,0.012106082099999993
36,train,3.695044,0.012106082099999993
37,train,3.638263,0.012106082099999993
38,train,3.660443,0.012106082099999993
39,train,3.650331,0.012106082099999993
40,train,3.638548,0.012106082099999993
41,train,3.643924,0.012106082099999993
42,train,3.634209,0.012106082099999993
43,train,3.615067,0.012106082099999993
44,train,3.646437,0.012106082099999993
45,train,3.622679,0.012106082099999993
46,train,3.613534,0.012106082099999993
47,train,3.579082,0.012106082099999993
48,train,3.596837,0.012106082099999993
49,train,3.566486,0.012106082099999993
50,train,3.566181,0.012106082099999993
51,train,3.555351,0.012106082099999993
52,train,3.566183,0.012106082099999993
53,train,3.537949,0.012106082099999993
54,train,3.559767,0.012106082099999993
55,train,3.532737,0.012106082099999993
56,train,3.514353,0.012106082099999993
57,train,3.510354,0.012106082099999993
58,train,3.522675,0.012106082099999993
59,train,3.489792,0.012106082099999993
60,train,3.497682,0.012106082099999993
61,train,3.482932,0.012106082099999993
62,train,3.475199,0.012106082099999993
63,train,3.458526,0.012106082099999993
64,train,3.473038,0.012106082099999993
65,train,3.432169,0.012106082099999993
66,train,3.456687,0.012106082099999993
67,train,3.444935,0.012106082099999993
68,train,3.446635,0.012106082099999993
69,train,3.450811,0.012106082099999993
70,train,3.423170,0.012106082099999993
71,train,3.405429,0.012106082099999993
72,train,3.422179,0.012106082099999993
73,train,3.409442,0.012106082099999993
74,train,3.404892,0.012106082099999993
75,train,3.434774,0.012106082099999993
76,train,3.405673,0.012106082099999993
77,train,3.401030,0.012106082099999993
78,train,3.418042,0.012106082099999993
79,train,3.419221,0.012106082099999993
80,train,3.394793,0.012106082099999993
81,train,3.396838,0.012106082099999993
82,train,3.401916,0.012106082099999993
83,train,3.369687,0.012106082099999993
84,train,3.377535,0.012106082099999993
85,train,3.377167,0.012106082099999993
86,train,3.363803,0.012106082099999993
87,train,3.348763,0.012106082099999993
88,train,3.361537,0.012106082099999993
89,train,3.362512,0.012106082099999993
90,train,3.348186,0.012106082099999993
91,train,3.334433,0.012106082099999993
92,train,3.335356,0.012106082099999993
93,train,3.355849,0.012106082099999993
94,train,3.335720,0.012106082099999993
95,train,3.334806,0.012106082099999993
96,train,3.328098,0.012106082099999993
97,train,3.333853,0.012106082099999993
98,train,3.334802,0.012106082099999993
99,train,3.348976,0.012106082099999993
100,train,3.319606,0.012106082099999993
100,val,3.319504,0.012106082099999993
101,train,3.323924,0.012106082099999993
102,train,3.292831,0.012106082099999993
103,train,3.331803,0.012106082099999993
104,train,3.317232,0.012106082099999993
105,train,3.323519,0.012106082099999993
106,train,3.322280,0.012106082099999993
107,train,3.305324,0.012106082099999993
108,train,3.325568,0.012106082099999993
109,train,3.288015,0.012106082099999993
110,train,3.293197,0.012106082099999993
111,train,3.305050,0.012106082099999993
112,train,3.296632,0.012106082099999993
113,train,3.287766,0.012106082099999993
114,train,3.301167,0.012106082099999993
115,train,3.287222,0.012106082099999993
116,train,3.281747,0.012106082099999993
117,train,3.270565,0.012106082099999993
118,train,3.283775,0.012106082099999993
119,train,3.259564,0.012106082099999993
120,train,3.282615,0.012106082099999993
121,train,3.260444,0.012106082099999993
122,train,3.266696,0.012106082099999993
123,train,3.248380,0.012106082099999993
124,train,3.249009,0.012106082099999993
125,train,3.253275,0.012106082099999993
126,train,3.252093,0.012106082099999993
127,train,3.243033,0.012106082099999993
128,train,3.243189,0.012106082099999993
129,train,3.224463,0.012106082099999993
130,train,3.248083,0.012106082099999993
131,train,3.222152,0.012106082099999993
132,train,3.217277,0.012106082099999993
133,train,3.222473,0.012106082099999993
134,train,3.236391,0.012106082099999993
135,train,3.200829,0.012106082099999993
136,train,3.217264,0.012106082099999993
137,train,3.222037,0.012106082099999993
138,train,3.245347,0.012106082099999993
139,train,3.237972,0.012106082099999993
140,train,3.188296,0.012106082099999993
141,train,3.188558,0.012106082099999993
142,train,3.189955,0.012106082099999993
143,train,3.211553,0.012106082099999993
144,train,3.160066,0.012106082099999993
145,train,3.190509,0.012106082099999993
146,train,3.184119,0.012106082099999993
147,train,3.172107,0.012106082099999993
148,train,3.167356,0.012106082099999993
149,train,3.168280,0.012106082099999993
150,train,3.172638,0.012106082099999993
151,train,3.165418,0.012106082099999993
152,train,3.190034,0.012106082099999993
