step,split,loss,lr
0,train,9.217164,0.05042099999999998
1,train,8.705040,0.05042099999999998
2,train,8.620921,0.05042099999999998
3,train,10.710299,0.05042099999999998
4,train,12.361532,0.05042099999999998
5,train,12.499069,0.05042099999999998
6,train,11.686015,0.05042099999999998
7,train,9.602363,0.05042099999999998
8,train,7.493477,0.05042099999999998
9,train,6.053661,0.05042099999999998
10,train,5.322027,0.05042099999999998
11,train,5.052968,0.05042099999999998
12,train,4.891026,0.05042099999999998
13,train,4.675081,0.05042099999999998
14,train,4.603210,0.05042099999999998
15,train,4.631766,0.05042099999999998
16,train,4.593935,0.05042099999999998
17,train,4.537849,0.05042099999999998
18,train,4.452747,0.05042099999999998
19,train,4.405762,0.05042099999999998
20,train,4.332200,0.05042099999999998
21,train,4.374955,0.05042099999999998
22,train,4.372776,0.05042099999999998
23,train,4.410360,0.05042099999999998
24,train,4.400345,0.05042099999999998
25,train,4.401308,0.05042099999999998
26,train,4.374143,0.05042099999999998
27,train,4.361905,0.05042099999999998
28,train,4.350505,0.05042099999999998
29,train,4.327873,0.05042099999999998
30,train,4.335003,0.05042099999999998
31,train,4.291947,0.05042099999999998
32,train,4.297381,0.05042099999999998
33,train,4.287480,0.05042099999999998
34,train,4.278123,0.05042099999999998
35,train,4.259334,0.05042099999999998
36,train,4.269104,0.05042099999999998
37,train,4.244820,0.05042099999999998
38,train,4.236779,0.05042099999999998
39,train,4.241854,0.05042099999999998
40,train,4.206550,0.05042099999999998
41,train,4.210023,0.05042099999999998
42,train,4.218258,0.05042099999999998
43,train,4.210032,0.05042099999999998
44,train,4.218236,0.05042099999999998
45,train,4.222661,0.05042099999999998
46,train,4.207119,0.05042099999999998
47,train,4.221178,0.05042099999999998
48,train,4.219743,0.05042099999999998
49,train,4.214967,0.05042099999999998
50,train,4.192681,0.05042099999999998
51,train,4.187368,0.05042099999999998
52,train,4.182244,0.05042099999999998
53,train,4.157143,0.05042099999999998
54,train,4.154334,0.05042099999999998
55,train,4.103179,0.05042099999999998
56,train,4.098933,0.05042099999999998
57,train,4.068757,0.05042099999999998
58,train,4.008072,0.05042099999999998
59,train,3.964200,0.05042099999999998
60,train,3.920413,0.05042099999999998
61,train,3.919439,0.05042099999999998
62,train,3.900655,0.05042099999999998
63,train,3.869819,0.05042099999999998
64,train,3.828485,0.05042099999999998
65,train,3.808391,0.05042099999999998
66,train,3.772721,0.05042099999999998
67,train,3.760717,0.05042099999999998
68,train,3.739357,0.05042099999999998
69,train,3.695580,0.05042099999999998
70,train,3.686433,0.05042099999999998
71,train,3.674059,0.05042099999999998
72,train,3.617386,0.05042099999999998
73,train,3.598695,0.05042099999999998
74,train,3.574327,0.05042099999999998
75,train,3.561547,0.05042099999999998
76,train,3.528797,0.05042099999999998
77,train,3.521390,0.05042099999999998
78,train,3.490088,0.05042099999999998
79,train,3.488347,0.05042099999999998
80,train,3.451957,0.05042099999999998
81,train,3.450370,0.05042099999999998
82,train,3.446018,0.05042099999999998
83,train,3.424650,0.05042099999999998
84,train,3.419610,0.05042099999999998
85,train,3.413302,0.05042099999999998
86,train,3.397185,0.05042099999999998
87,train,3.421435,0.05042099999999998
88,train,3.384590,0.05042099999999998
89,train,3.361464,0.05042099999999998
90,train,3.407328,0.05042099999999998
91,train,3.360356,0.05042099999999998
92,train,3.341125,0.05042099999999998
93,train,3.336750,0.05042099999999998
94,train,3.356571,0.05042099999999998
95,train,3.329582,0.05042099999999998
96,train,3.316217,0.05042099999999998
97,train,3.328718,0.05042099999999998
98,train,3.295336,0.05042099999999998
99,train,3.271470,0.05042099999999998
100,train,3.248700,0.05042099999999998
100,val,3.274300,0.05042099999999998
101,train,3.302387,0.05042099999999998
102,train,3.259306,0.05042099999999998
103,train,3.264670,0.05042099999999998
104,train,3.271428,0.05042099999999998
105,train,3.233579,0.05042099999999998
106,train,3.218943,0.05042099999999998
107,train,3.232318,0.05042099999999998
108,train,3.244212,0.05042099999999998
109,train,3.207903,0.05042099999999998
110,train,3.184361,0.05042099999999998
111,train,3.186265,0.05042099999999998
112,train,3.161029,0.05042099999999998
113,train,3.180721,0.05042099999999998
114,train,3.151061,0.05042099999999998
115,train,3.155854,0.05042099999999998
116,train,3.148592,0.05042099999999998
117,train,3.146338,0.05042099999999998
118,train,3.138105,0.05042099999999998
119,train,3.100427,0.05042099999999998
120,train,3.099350,0.05042099999999998
121,train,3.114847,0.05042099999999998
122,train,3.104505,0.05042099999999998
123,train,3.075950,0.05042099999999998
124,train,3.092393,0.05042099999999998
125,train,3.064353,0.05042099999999998
126,train,3.061504,0.05042099999999998
127,train,3.047924,0.05042099999999998
128,train,3.037683,0.05042099999999998
129,train,3.029653,0.05042099999999998
130,train,3.024364,0.05042099999999998
131,train,3.021588,0.05042099999999998
132,train,3.028801,0.05042099999999998
133,train,3.011204,0.05042099999999998
134,train,2.996366,0.05042099999999998
135,train,2.991588,0.05042099999999998
136,train,2.965117,0.05042099999999998
137,train,2.958460,0.05042099999999998
138,train,2.983628,0.05042099999999998
139,train,3.012298,0.05042099999999998
