step,split,loss,lr
0,train,9.332848,0.01729440299999999
1,train,8.346828,0.01729440299999999
2,train,4.957500,0.01729440299999999
3,train,5.653366,0.01729440299999999
4,train,5.420261,0.01729440299999999
5,train,5.876279,0.01729440299999999
6,train,5.989797,0.01729440299999999
7,train,5.065387,0.01729440299999999
8,train,4.844430,0.01729440299999999
9,train,5.004544,0.01729440299999999
10,train,4.873514,0.01729440299999999
11,train,4.700351,0.01729440299999999
12,train,4.637156,0.01729440299999999
13,train,4.603402,0.01729440299999999
14,train,4.639975,0.01729440299999999
15,train,4.610570,0.01729440299999999
16,train,4.556996,0.01729440299999999
17,train,4.490207,0.01729440299999999
18,train,4.420093,0.01729440299999999
19,train,4.347752,0.01729440299999999
20,train,4.315039,0.01729440299999999
21,train,4.332442,0.01729440299999999
22,train,4.349170,0.01729440299999999
23,train,4.360826,0.01729440299999999
24,train,4.336589,0.01729440299999999
25,train,4.316335,0.01729440299999999
26,train,4.299880,0.01729440299999999
27,train,4.280344,0.01729440299999999
28,train,4.264742,0.01729440299999999
29,train,4.277834,0.01729440299999999
30,train,4.271699,0.01729440299999999
31,train,4.269513,0.01729440299999999
32,train,4.284920,0.01729440299999999
33,train,4.280348,0.01729440299999999
34,train,4.265585,0.01729440299999999
35,train,4.253718,0.01729440299999999
36,train,4.222900,0.01729440299999999
37,train,4.220479,0.01729440299999999
38,train,4.214784,0.01729440299999999
39,train,4.197157,0.01729440299999999
40,train,4.205242,0.01729440299999999
41,train,4.209407,0.01729440299999999
42,train,4.203410,0.01729440299999999
43,train,4.215559,0.01729440299999999
44,train,4.208435,0.01729440299999999
45,train,4.175110,0.01729440299999999
46,train,4.184105,0.01729440299999999
47,train,4.184618,0.01729440299999999
48,train,4.150851,0.01729440299999999
49,train,4.177706,0.01729440299999999
50,train,4.176078,0.01729440299999999
51,train,4.161678,0.01729440299999999
52,train,4.171368,0.01729440299999999
53,train,4.182788,0.01729440299999999
54,train,4.170692,0.01729440299999999
55,train,4.165407,0.01729440299999999
56,train,4.152595,0.01729440299999999
57,train,4.154173,0.01729440299999999
58,train,4.157338,0.01729440299999999
59,train,4.131887,0.01729440299999999
60,train,4.144706,0.01729440299999999
61,train,4.138479,0.01729440299999999
62,train,4.145823,0.01729440299999999
63,train,4.130304,0.01729440299999999
64,train,4.154840,0.01729440299999999
65,train,4.137585,0.01729440299999999
66,train,4.135364,0.01729440299999999
67,train,4.137486,0.01729440299999999
68,train,4.139205,0.01729440299999999
69,train,4.113575,0.01729440299999999
70,train,4.115757,0.01729440299999999
71,train,4.107807,0.01729440299999999
72,train,4.118358,0.01729440299999999
73,train,4.107231,0.01729440299999999
74,train,4.119304,0.01729440299999999
75,train,4.097363,0.01729440299999999
76,train,4.107086,0.01729440299999999
77,train,4.080859,0.01729440299999999
78,train,4.063978,0.01729440299999999
79,train,4.077736,0.01729440299999999
80,train,4.054152,0.01729440299999999
81,train,4.052864,0.01729440299999999
82,train,4.056513,0.01729440299999999
83,train,4.035338,0.01729440299999999
84,train,4.043952,0.01729440299999999
85,train,4.024640,0.01729440299999999
86,train,4.033975,0.01729440299999999
87,train,4.020101,0.01729440299999999
88,train,4.011656,0.01729440299999999
89,train,3.998524,0.01729440299999999
90,train,3.976571,0.01729440299999999
91,train,3.992835,0.01729440299999999
92,train,3.993527,0.01729440299999999
93,train,3.968409,0.01729440299999999
94,train,3.969607,0.01729440299999999
95,train,3.973188,0.01729440299999999
96,train,3.953853,0.01729440299999999
97,train,3.982259,0.01729440299999999
98,train,3.947558,0.01729440299999999
99,train,3.951644,0.01729440299999999
100,train,3.938841,0.01729440299999999
100,val,3.938175,0.01729440299999999
101,train,3.940300,0.01729440299999999
102,train,3.952377,0.01729440299999999
103,train,3.928594,0.01729440299999999
104,train,3.919505,0.01729440299999999
105,train,3.906271,0.01729440299999999
106,train,3.913982,0.01729440299999999
107,train,3.898736,0.01729440299999999
108,train,3.909300,0.01729440299999999
109,train,3.905093,0.01729440299999999
110,train,3.910345,0.01729440299999999
111,train,3.879079,0.01729440299999999
112,train,3.874745,0.01729440299999999
113,train,3.872996,0.01729440299999999
114,train,3.881352,0.01729440299999999
115,train,3.869214,0.01729440299999999
116,train,3.861644,0.01729440299999999
117,train,3.829331,0.01729440299999999
118,train,3.843175,0.01729440299999999
119,train,3.819204,0.01729440299999999
120,train,3.813437,0.01729440299999999
121,train,3.804504,0.01729440299999999
122,train,3.776051,0.01729440299999999
123,train,3.760496,0.01729440299999999
124,train,3.734467,0.01729440299999999
125,train,3.721871,0.01729440299999999
126,train,3.715927,0.01729440299999999
127,train,3.689285,0.01729440299999999
128,train,3.656773,0.01729440299999999
129,train,3.659783,0.01729440299999999
130,train,3.619104,0.01729440299999999
131,train,3.624836,0.01729440299999999
132,train,3.586906,0.01729440299999999
133,train,3.578923,0.01729440299999999
134,train,3.559568,0.01729440299999999
135,train,3.538306,0.01729440299999999
136,train,3.535845,0.01729440299999999
137,train,3.526927,0.01729440299999999
138,train,3.516443,0.01729440299999999
139,train,3.504488,0.01729440299999999
140,train,3.503332,0.01729440299999999
141,train,3.483531,0.01729440299999999
142,train,3.478264,0.01729440299999999
143,train,3.471094,0.01729440299999999
144,train,3.498288,0.01729440299999999
145,train,3.484378,0.01729440299999999
146,train,3.481759,0.01729440299999999
147,train,3.451962,0.01729440299999999
148,train,3.457196,0.01729440299999999
149,train,3.447247,0.01729440299999999
150,train,3.441472,0.01729440299999999
151,train,3.465031,0.01729440299999999
152,train,3.455456,0.01729440299999999
153,train,3.448037,0.01729440299999999
154,train,3.441111,0.01729440299999999
155,train,3.432722,0.01729440299999999
156,train,3.409248,0.01729440299999999
157,train,3.440859,0.01729440299999999
158,train,3.410538,0.01729440299999999
159,train,3.405597,0.01729440299999999
160,train,3.394481,0.01729440299999999
161,train,3.392798,0.01729440299999999
162,train,3.384390,0.01729440299999999
163,train,3.391788,0.01729440299999999
164,train,3.362649,0.01729440299999999
165,train,3.369664,0.01729440299999999
166,train,3.359142,0.01729440299999999
167,train,3.363039,0.01729440299999999
168,train,3.355868,0.01729440299999999
169,train,3.333281,0.01729440299999999
170,train,3.343692,0.01729440299999999
171,train,3.320698,0.01729440299999999
172,train,3.322877,0.01729440299999999
173,train,3.344260,0.01729440299999999
174,train,3.290449,0.01729440299999999
175,train,3.319798,0.01729440299999999
176,train,3.317363,0.01729440299999999
177,train,3.306942,0.01729440299999999
178,train,3.296390,0.01729440299999999
179,train,3.289050,0.01729440299999999
180,train,3.278363,0.01729440299999999
181,train,3.271538,0.01729440299999999
182,train,3.252824,0.01729440299999999
183,train,3.240110,0.01729440299999999
184,train,3.252052,0.01729440299999999
185,train,3.253175,0.01729440299999999
186,train,3.226017,0.01729440299999999
187,train,3.273070,0.01729440299999999
188,train,3.195750,0.01729440299999999
189,train,3.233040,0.01729440299999999
190,train,3.218954,0.01729440299999999
191,train,3.214196,0.01729440299999999
192,train,3.216893,0.01729440299999999
193,train,3.217440,0.01729440299999999
194,train,3.182273,0.01729440299999999
195,train,3.187275,0.01729440299999999
196,train,3.182908,0.01729440299999999
197,train,3.194082,0.01729440299999999
198,train,3.186199,0.01729440299999999
199,train,3.155778,0.01729440299999999
200,train,3.191301,0.01729440299999999
200,val,3.172761,0.01729440299999999
201,train,3.157825,0.01729440299999999
202,train,3.145643,0.01729440299999999
203,train,3.175265,0.01729440299999999
204,train,3.152859,0.01729440299999999
205,train,3.155029,0.01729440299999999
206,train,3.143058,0.01729440299999999
207,train,3.141620,0.01729440299999999
208,train,3.127328,0.01729440299999999
209,train,3.135803,0.01729440299999999
210,train,3.127205,0.01729440299999999
211,train,3.108225,0.01729440299999999
212,train,3.137581,0.01729440299999999
213,train,3.118468,0.01729440299999999
214,train,3.111909,0.01729440299999999
215,train,3.132413,0.01729440299999999
216,train,3.110066,0.01729440299999999
217,train,3.107993,0.01729440299999999
218,train,3.116546,0.01729440299999999
219,train,3.078660,0.01729440299999999
220,train,3.065206,0.01729440299999999
221,train,3.069967,0.01729440299999999
222,train,3.069653,0.01729440299999999
223,train,3.036251,0.01729440299999999
224,train,3.068069,0.01729440299999999
225,train,3.065450,0.01729440299999999
226,train,3.067331,0.01729440299999999
227,train,3.025144,0.01729440299999999
228,train,3.024889,0.01729440299999999
229,train,3.009365,0.01729440299999999
