step,split,loss,lr
0,train,9.346830,0.3
1,train,13.062017,0.3
2,train,53.223221,0.3
3,train,16.692150,0.3
4,train,23.444828,0.3
5,train,17.089382,0.3
6,train,11.543909,0.3
7,train,20.932610,0.3
8,train,9.142035,0.3
9,train,7.918528,0.3
10,train,5.872692,0.3
11,train,6.049329,0.3
12,train,5.492249,0.3
13,train,4.960167,0.3
14,train,4.850488,0.3
15,train,4.700277,0.3
16,train,4.542096,0.3
17,train,4.459146,0.3
18,train,4.418475,0.3
19,train,4.343478,0.3
20,train,4.302999,0.3
21,train,4.263929,0.3
22,train,4.227469,0.3
23,train,4.200306,0.3
24,train,4.189972,0.3
25,train,4.158617,0.3
26,train,4.132493,0.3
27,train,4.088348,0.3
28,train,4.059597,0.3
29,train,4.022513,0.3
30,train,3.975589,0.3
31,train,3.871841,0.3
32,train,3.807384,0.3
33,train,3.723381,0.3
34,train,3.659588,0.3
35,train,3.614357,0.3
36,train,3.556988,0.3
37,train,3.509035,0.3
38,train,3.492492,0.3
39,train,3.465065,0.3
40,train,3.459925,0.3
41,train,3.415580,0.3
42,train,3.411899,0.3
43,train,3.391901,0.3
44,train,3.387632,0.3
45,train,3.378541,0.3
46,train,3.382713,0.3
47,train,3.355062,0.3
48,train,3.355424,0.3
49,train,3.331766,0.3
50,train,3.331938,0.3
51,train,3.334507,0.3
52,train,3.335185,0.3
53,train,3.347477,0.3
54,train,3.307735,0.3
55,train,3.324947,0.3
56,train,3.336269,0.3
57,train,3.316879,0.3
58,train,3.272345,0.3
59,train,3.295044,0.3
60,train,3.248604,0.3
61,train,3.257329,0.3
62,train,3.268884,0.3
63,train,3.276818,0.3
64,train,3.367775,0.3
65,train,3.326841,0.3
66,train,3.326225,0.3
67,train,3.382133,0.3
68,train,3.303291,0.3
69,train,3.265657,0.3
70,train,3.237107,0.3
71,train,3.220501,0.3
72,train,3.206840,0.3
73,train,3.189319,0.3
74,train,3.181560,0.3
75,train,3.162778,0.3
76,train,3.155689,0.3
77,train,3.148834,0.3
78,train,3.186918,0.3
79,train,3.195495,0.3
80,train,3.274463,0.3
81,train,3.208438,0.3
82,train,3.295132,0.3
83,train,3.435349,0.3
84,train,3.433557,0.3
85,train,3.353534,0.3
86,train,3.298254,0.3
87,train,3.284105,0.3
88,train,3.269364,0.3
89,train,3.268022,0.3
90,train,3.236524,0.3
91,train,3.179116,0.3
92,train,3.173679,0.3
93,train,3.139727,0.3
94,train,3.156196,0.3
95,train,3.129634,0.3
96,train,3.130963,0.3
97,train,3.117591,0.3
98,train,3.134598,0.3
99,train,3.100581,0.3
100,train,3.070489,0.3
100,val,3.083265,0.3
101,train,3.082352,0.3
102,train,3.090687,0.3
103,train,3.041178,0.3
104,train,3.044401,0.3
105,train,3.017954,0.3
106,train,3.030501,0.3
107,train,3.089247,0.3
108,train,3.053380,0.3
109,train,3.035930,0.3
110,train,3.005208,0.3
111,train,3.003674,0.3
112,train,3.002643,0.3
113,train,3.015333,0.3
114,train,2.968061,0.3
115,train,2.984256,0.3
116,train,2.986123,0.3
117,train,3.047355,0.3
118,train,3.016007,0.3
119,train,2.987656,0.3
120,train,2.984617,0.3
121,train,2.999496,0.3
122,train,3.005816,0.3
123,train,2.981695,0.3
124,train,2.981143,0.3
125,train,2.950405,0.3
126,train,2.948631,0.3
127,train,2.928834,0.3
128,train,2.889624,0.3
129,train,2.951507,0.3
130,train,3.021346,0.3
131,train,3.362793,0.3
132,train,3.664795,0.3
133,train,3.540428,0.3
134,train,3.734677,0.3
135,train,4.231112,0.3
136,train,3.952696,0.3
137,train,3.791485,0.3
138,train,3.747557,0.3
139,train,3.700677,0.3
140,train,3.662960,0.3
141,train,3.645405,0.3
142,train,3.721217,0.3
143,train,3.583489,0.3
144,train,3.538935,0.3
145,train,3.512264,0.3
146,train,3.479085,0.3
147,train,3.436511,0.3
148,train,3.397829,0.3
149,train,3.382978,0.3
150,train,3.363456,0.3
151,train,3.307397,0.3
152,train,3.262059,0.3
153,train,3.214772,0.3
154,train,3.219188,0.3
155,train,3.234053,0.3
156,train,3.190369,0.3
157,train,3.149050,0.3
158,train,3.150079,0.3
159,train,3.117123,0.3
160,train,3.106886,0.3
161,train,3.066503,0.3
162,train,3.063200,0.3
163,train,3.060715,0.3
164,train,3.020886,0.3
165,train,3.021506,0.3
166,train,3.011942,0.3
167,train,3.014274,0.3
168,train,2.972084,0.3
169,train,2.988390,0.3
170,train,2.987370,0.3
171,train,2.999424,0.3
172,train,2.959682,0.3
173,train,2.960304,0.3
174,train,2.949256,0.3
175,train,2.947040,0.3
176,train,2.911226,0.3
177,train,2.900447,0.3
178,train,2.931015,0.3
179,train,2.905185,0.3
180,train,2.893785,0.3
181,train,2.882490,0.3
182,train,2.896711,0.3
183,train,2.960993,0.3
184,train,2.909114,0.3
185,train,2.988442,0.3
186,train,2.924363,0.3
187,train,2.921536,0.3
188,train,2.883268,0.3
189,train,2.850870,0.3
190,train,2.835609,0.3
191,train,2.821542,0.3
192,train,2.902622,0.3
193,train,2.837372,0.3
194,train,2.822956,0.3
195,train,2.838704,0.3
196,train,2.816794,0.3
197,train,2.799897,0.3
198,train,2.795360,0.3
199,train,2.708834,0.3
200,train,2.730336,0.3
200,val,2.777200,0.3
201,train,2.755369,0.3
202,train,3.071396,0.3
203,train,3.276490,0.3
204,train,3.104599,0.3
205,train,3.009140,0.3
206,train,2.960110,0.3
207,train,2.948451,0.3
208,train,2.894002,0.3
209,train,2.854485,0.3
210,train,2.865137,0.3
211,train,2.836434,0.3
212,train,2.783340,0.3
213,train,2.801141,0.3
214,train,2.771653,0.3
215,train,2.781658,0.3
216,train,2.757101,0.3
217,train,2.734758,0.3
218,train,2.730336,0.3
219,train,2.722819,0.3
220,train,2.748300,0.3
221,train,2.749466,0.3
222,train,2.731346,0.3
223,train,2.723737,0.3
224,train,2.727782,0.3
225,train,2.708198,0.3
226,train,2.710892,0.3
227,train,2.682200,0.3
228,train,2.678288,0.3
229,train,2.662584,0.3
230,train,2.653645,0.3
231,train,2.635039,0.3
232,train,2.649168,0.3
233,train,2.629908,0.3
234,train,2.617670,0.3
235,train,2.658661,0.3
236,train,2.660716,0.3
237,train,2.924295,0.3
238,train,3.251444,0.3
239,train,2.929452,0.3
240,train,3.103979,0.3
241,train,3.109429,0.3
242,train,2.967060,0.3
243,train,2.894208,0.3
244,train,2.822393,0.3
245,train,2.791195,0.3
246,train,2.769821,0.3
247,train,2.732783,0.3
248,train,2.703680,0.3
249,train,2.706971,0.3
250,train,2.955322,0.3
251,train,2.893976,0.3
252,train,2.836799,0.3
253,train,2.799957,0.3
254,train,2.746167,0.3
255,train,2.710131,0.3
256,train,2.672251,0.3
257,train,2.673273,0.3
258,train,2.654540,0.3
259,train,2.602750,0.3
260,train,2.611953,0.3
261,train,2.756569,0.3
262,train,2.697235,0.3
263,train,2.693741,0.3
264,train,2.665186,0.3
265,train,2.624967,0.3
266,train,2.622464,0.3
267,train,2.590166,0.3
268,train,2.580742,0.3
269,train,2.548719,0.3
270,train,2.518213,0.3
271,train,2.512425,0.3
272,train,2.490303,0.3
273,train,2.493113,0.3
274,train,2.490206,0.3
275,train,2.567404,0.3
276,train,2.638359,0.3
277,train,2.553478,0.3
278,train,2.530791,0.3
279,train,2.525412,0.3
280,train,2.514780,0.3
281,train,2.482714,0.3
282,train,2.446599,0.3
283,train,2.435466,0.3
284,train,2.407125,0.3
285,train,2.419586,0.3
286,train,2.375866,0.3
287,train,2.392028,0.3
288,train,2.359498,0.3
289,train,2.332881,0.3
290,train,2.378449,0.3
291,train,2.368745,0.3
292,train,2.368865,0.3
293,train,2.431602,0.3
294,train,2.555816,0.3
295,train,2.462327,0.3
296,train,2.480744,0.3
297,train,2.416652,0.3
298,train,2.425290,0.3
299,train,2.450174,0.3
300,train,2.420402,0.3
300,val,2.401514,0.3
301,train,2.394826,0.3
302,train,2.346550,0.3
303,train,2.328878,0.3
304,train,2.303215,0.3
305,train,2.330214,0.3
306,train,2.287596,0.3
307,train,2.278095,0.3
308,train,2.272171,0.3
309,train,2.252717,0.3
310,train,2.247899,0.3
311,train,2.250209,0.3
312,train,2.285705,0.3
313,train,2.260234,0.3
314,train,2.256236,0.3
315,train,2.316760,0.3
316,train,2.234367,0.3
317,train,2.230823,0.3
318,train,2.217043,0.3
319,train,2.234172,0.3
320,train,2.213980,0.3
321,train,2.251127,0.3
322,train,2.273146,0.3
323,train,2.237851,0.3
324,train,2.211122,0.3
325,train,2.194717,0.3
326,train,2.186167,0.3
327,train,2.196571,0.3
328,train,2.174324,0.3
329,train,2.219822,0.3
330,train,2.248025,0.3
331,train,2.280968,0.3
332,train,2.273332,0.3
333,train,2.276584,0.3
334,train,2.305481,0.3
335,train,2.288251,0.3
336,train,2.287730,0.3
337,train,2.228996,0.3
338,train,2.206671,0.3
339,train,2.193209,0.3
340,train,2.148966,0.3
341,train,2.124571,0.3
342,train,2.159014,0.3
343,train,2.125912,0.3
344,train,2.130337,0.3
345,train,2.146837,0.3
346,train,2.154006,0.3
