step,split,loss,lr
0,train,9.249226,0.14699999999999996
1,train,6.809086,0.14699999999999996
2,train,19.396358,0.14699999999999996
3,train,16.638268,0.14699999999999996
4,train,15.722515,0.14699999999999996
5,train,15.548829,0.14699999999999996
6,train,12.911050,0.14699999999999996
7,train,10.345032,0.14699999999999996
8,train,8.350746,0.14699999999999996
9,train,7.503019,0.14699999999999996
10,train,5.844479,0.14699999999999996
11,train,5.287450,0.14699999999999996
12,train,4.787812,0.14699999999999996
13,train,4.646576,0.14699999999999996
14,train,4.784438,0.14699999999999996
15,train,4.597002,0.14699999999999996
16,train,4.524085,0.14699999999999996
17,train,4.509639,0.14699999999999996
18,train,4.436178,0.14699999999999996
19,train,4.312217,0.14699999999999996
20,train,4.324210,0.14699999999999996
21,train,4.330463,0.14699999999999996
22,train,4.281332,0.14699999999999996
23,train,4.298704,0.14699999999999996
24,train,4.320780,0.14699999999999996
25,train,4.291739,0.14699999999999996
26,train,4.226133,0.14699999999999996
27,train,4.261168,0.14699999999999996
28,train,4.214989,0.14699999999999996
29,train,4.244995,0.14699999999999996
30,train,4.231153,0.14699999999999996
31,train,4.218475,0.14699999999999996
32,train,4.218622,0.14699999999999996
33,train,4.212293,0.14699999999999996
34,train,4.194520,0.14699999999999996
35,train,4.194823,0.14699999999999996
36,train,4.203124,0.14699999999999996
37,train,4.195964,0.14699999999999996
38,train,4.190097,0.14699999999999996
39,train,4.198708,0.14699999999999996
40,train,4.178885,0.14699999999999996
41,train,4.187201,0.14699999999999996
42,train,4.166297,0.14699999999999996
43,train,4.174163,0.14699999999999996
44,train,4.198804,0.14699999999999996
45,train,4.182099,0.14699999999999996
46,train,4.170302,0.14699999999999996
47,train,4.142241,0.14699999999999996
48,train,4.146236,0.14699999999999996
49,train,4.126132,0.14699999999999996
50,train,4.121401,0.14699999999999996
51,train,4.062661,0.14699999999999996
52,train,4.009483,0.14699999999999996
53,train,3.932654,0.14699999999999996
54,train,3.873336,0.14699999999999996
55,train,3.848644,0.14699999999999996
56,train,3.807055,0.14699999999999996
57,train,3.802973,0.14699999999999996
58,train,3.748758,0.14699999999999996
59,train,3.710979,0.14699999999999996
60,train,3.681388,0.14699999999999996
61,train,3.673599,0.14699999999999996
62,train,3.659037,0.14699999999999996
63,train,3.654761,0.14699999999999996
64,train,3.638329,0.14699999999999996
65,train,3.628868,0.14699999999999996
66,train,3.641135,0.14699999999999996
67,train,3.616130,0.14699999999999996
68,train,3.626108,0.14699999999999996
69,train,3.596226,0.14699999999999996
70,train,3.599651,0.14699999999999996
71,train,3.575026,0.14699999999999996
72,train,3.601091,0.14699999999999996
73,train,3.567119,0.14699999999999996
74,train,3.573237,0.14699999999999996
75,train,3.550694,0.14699999999999996
76,train,3.516524,0.14699999999999996
77,train,3.527124,0.14699999999999996
78,train,3.505895,0.14699999999999996
79,train,3.469527,0.14699999999999996
80,train,3.470556,0.14699999999999996
81,train,3.438354,0.14699999999999996
82,train,3.435750,0.14699999999999996
83,train,3.415296,0.14699999999999996
84,train,3.401649,0.14699999999999996
85,train,3.371452,0.14699999999999996
86,train,3.329462,0.14699999999999996
87,train,3.326294,0.14699999999999996
88,train,3.300116,0.14699999999999996
89,train,3.314237,0.14699999999999996
90,train,3.323380,0.14699999999999996
91,train,3.334476,0.14699999999999996
92,train,3.368262,0.14699999999999996
93,train,3.343486,0.14699999999999996
94,train,3.296150,0.14699999999999996
95,train,3.283937,0.14699999999999996
96,train,3.251268,0.14699999999999996
97,train,3.236130,0.14699999999999996
98,train,3.214652,0.14699999999999996
99,train,3.231956,0.14699999999999996
100,train,3.205859,0.14699999999999996
100,val,3.183277,0.14699999999999996
101,train,3.169769,0.14699999999999996
102,train,3.167722,0.14699999999999996
103,train,3.147863,0.14699999999999996
104,train,3.148979,0.14699999999999996
105,train,3.124008,0.14699999999999996
106,train,3.105789,0.14699999999999996
107,train,3.091867,0.14699999999999996
108,train,3.093680,0.14699999999999996
109,train,3.045201,0.14699999999999996
110,train,3.090525,0.14699999999999996
111,train,3.108356,0.14699999999999996
112,train,3.104817,0.14699999999999996
113,train,3.150387,0.14699999999999996
114,train,3.122741,0.14699999999999996
115,train,3.148174,0.14699999999999996
116,train,3.179294,0.14699999999999996
117,train,3.138424,0.14699999999999996
118,train,3.113881,0.14699999999999996
119,train,3.106757,0.14699999999999996
120,train,3.080665,0.14699999999999996
121,train,3.059812,0.14699999999999996
122,train,3.044031,0.14699999999999996
123,train,3.044253,0.14699999999999996
124,train,3.001249,0.14699999999999996
125,train,2.993372,0.14699999999999996
126,train,2.922908,0.14699999999999996
127,train,2.934008,0.14699999999999996
128,train,3.000443,0.14699999999999996
129,train,2.935474,0.14699999999999996
130,train,2.955513,0.14699999999999996
131,train,2.943652,0.14699999999999996
132,train,2.913105,0.14699999999999996
133,train,2.919267,0.14699999999999996
134,train,2.867674,0.14699999999999996
135,train,2.862647,0.14699999999999996
136,train,2.855848,0.14699999999999996
137,train,2.835795,0.14699999999999996
138,train,2.815978,0.14699999999999996
139,train,2.766612,0.14699999999999996
140,train,2.794114,0.14699999999999996
141,train,2.774434,0.14699999999999996
142,train,2.741443,0.14699999999999996
143,train,2.754840,0.14699999999999996
144,train,2.766975,0.14699999999999996
145,train,3.023488,0.14699999999999996
146,train,3.147479,0.14699999999999996
147,train,3.580333,0.14699999999999996
148,train,3.409554,0.14699999999999996
149,train,3.295542,0.14699999999999996
150,train,3.295668,0.14699999999999996
151,train,3.171312,0.14699999999999996
152,train,3.125495,0.14699999999999996
153,train,3.194988,0.14699999999999996
154,train,3.178596,0.14699999999999996
155,train,3.167477,0.14699999999999996
156,train,3.109102,0.14699999999999996
157,train,3.066622,0.14699999999999996
158,train,3.025417,0.14699999999999996
159,train,3.011008,0.14699999999999996
160,train,2.996709,0.14699999999999996
161,train,2.948231,0.14699999999999996
162,train,2.935466,0.14699999999999996
163,train,2.917372,0.14699999999999996
164,train,2.878007,0.14699999999999996
165,train,2.865656,0.14699999999999996
166,train,2.864016,0.14699999999999996
167,train,2.847023,0.14699999999999996
168,train,2.831902,0.14699999999999996
169,train,2.831161,0.14699999999999996
170,train,2.820142,0.14699999999999996
171,train,2.798687,0.14699999999999996
172,train,2.785384,0.14699999999999996
173,train,2.769594,0.14699999999999996
174,train,2.723331,0.14699999999999996
175,train,2.813061,0.14699999999999996
