step,split,loss,lr
76,train,3.744302,0.035294699999999984
77,train,3.717586,0.035294699999999984
78,train,3.700459,0.035294699999999984
79,train,3.714051,0.035294699999999984
80,train,3.698718,0.035294699999999984
81,train,3.709944,0.035294699999999984
82,train,3.654753,0.035294699999999984
83,train,3.669430,0.035294699999999984
84,train,3.657166,0.035294699999999984
85,train,3.613896,0.035294699999999984
86,train,3.621454,0.035294699999999984
87,train,3.623815,0.035294699999999984
88,train,3.598970,0.035294699999999984
89,train,3.594202,0.035294699999999984
90,train,3.558852,0.035294699999999984
91,train,3.539784,0.035294699999999984
92,train,3.537128,0.035294699999999984
93,train,3.500056,0.035294699999999984
94,train,3.493227,0.035294699999999984
95,train,3.501971,0.035294699999999984
96,train,3.457074,0.035294699999999984
97,train,3.458714,0.035294699999999984
98,train,3.450352,0.035294699999999984
99,train,3.446351,0.035294699999999984
100,train,3.456000,0.035294699999999984
100,val,3.430962,0.035294699999999984
101,train,3.429080,0.035294699999999984
102,train,3.402228,0.035294699999999984
103,train,3.446606,0.035294699999999984
104,train,3.417680,0.035294699999999984
105,train,3.423175,0.035294699999999984
106,train,3.410836,0.035294699999999984
107,train,3.402268,0.035294699999999984
108,train,3.372596,0.035294699999999984
109,train,3.377460,0.035294699999999984
110,train,3.381834,0.035294699999999984
111,train,3.378429,0.035294699999999984
112,train,3.384637,0.035294699999999984
113,train,3.390475,0.035294699999999984
114,train,3.353985,0.035294699999999984
115,train,3.369967,0.035294699999999984
116,train,3.335368,0.035294699999999984
117,train,3.349670,0.035294699999999984
118,train,3.347555,0.035294699999999984
119,train,3.332109,0.035294699999999984
120,train,3.335722,0.035294699999999984
121,train,3.326557,0.035294699999999984
122,train,3.307304,0.035294699999999984
123,train,3.315185,0.035294699999999984
124,train,3.308386,0.035294699999999984
125,train,3.321921,0.035294699999999984
126,train,3.309024,0.035294699999999984
127,train,3.302399,0.035294699999999984
128,train,3.291739,0.035294699999999984
129,train,3.310967,0.035294699999999984
130,train,3.286407,0.035294699999999984
131,train,3.285774,0.035294699999999984
132,train,3.298694,0.035294699999999984
133,train,3.288020,0.035294699999999984
134,train,3.266139,0.035294699999999984
135,train,3.244641,0.035294699999999984
136,train,3.255220,0.035294699999999984
137,train,3.265865,0.035294699999999984
138,train,3.256318,0.035294699999999984
139,train,3.232059,0.035294699999999984
140,train,3.257576,0.035294699999999984
141,train,3.228512,0.035294699999999984
142,train,3.227350,0.035294699999999984
143,train,3.221186,0.035294699999999984
144,train,3.212411,0.035294699999999984
145,train,3.208983,0.035294699999999984
146,train,3.194146,0.035294699999999984
147,train,3.214194,0.035294699999999984
148,train,3.189780,0.035294699999999984
149,train,3.193320,0.035294699999999984
150,train,3.178321,0.035294699999999984
151,train,3.163873,0.035294699999999984
152,train,3.161755,0.035294699999999984
153,train,3.158801,0.035294699999999984
154,train,3.159685,0.035294699999999984
155,train,3.129773,0.035294699999999984
156,train,3.124608,0.035294699999999984
157,train,3.126132,0.035294699999999984
158,train,3.105419,0.035294699999999984
159,train,3.110510,0.035294699999999984
160,train,3.142490,0.035294699999999984
161,train,3.099209,0.035294699999999984
162,train,3.114127,0.035294699999999984
163,train,3.091800,0.035294699999999984
164,train,3.079204,0.035294699999999984
165,train,3.071753,0.035294699999999984
166,train,3.038044,0.035294699999999984
167,train,3.047264,0.035294699999999984
168,train,3.049011,0.035294699999999984
169,train,3.048456,0.035294699999999984
170,train,3.025831,0.035294699999999984
171,train,3.017769,0.035294699999999984
172,train,3.020762,0.035294699999999984
173,train,3.007555,0.035294699999999984
174,train,2.986452,0.035294699999999984
175,train,2.973700,0.035294699999999984
176,train,2.975069,0.035294699999999984
177,train,2.955647,0.035294699999999984
178,train,2.965920,0.035294699999999984
179,train,2.968385,0.035294699999999984
180,train,2.945477,0.035294699999999984
181,train,2.922111,0.035294699999999984
182,train,2.920685,0.035294699999999984
183,train,2.900035,0.035294699999999984
184,train,2.881750,0.035294699999999984
185,train,2.888624,0.035294699999999984
186,train,2.859756,0.035294699999999984
187,train,2.835572,0.035294699999999984
188,train,2.828498,0.035294699999999984
189,train,2.836316,0.035294699999999984
190,train,2.848376,0.035294699999999984
191,train,2.810802,0.035294699999999984
192,train,2.790768,0.035294699999999984
193,train,2.783475,0.035294699999999984
194,train,2.777064,0.035294699999999984
195,train,2.800066,0.035294699999999984
196,train,2.806055,0.035294699999999984
197,train,2.767588,0.035294699999999984
198,train,2.747568,0.035294699999999984
199,train,2.748283,0.035294699999999984
200,train,2.729771,0.035294699999999984
200,val,2.726796,0.035294699999999984
201,train,2.718201,0.035294699999999984
202,train,2.743046,0.035294699999999984
203,train,2.707927,0.035294699999999984
204,train,2.677011,0.035294699999999984
205,train,2.719129,0.035294699999999984
206,train,2.660654,0.035294699999999984
207,train,2.663395,0.035294699999999984
208,train,2.655957,0.035294699999999984
209,train,2.648362,0.035294699999999984
210,train,2.643834,0.035294699999999984
211,train,2.656735,0.035294699999999984
212,train,2.647778,0.035294699999999984
213,train,2.614599,0.035294699999999984
214,train,2.631384,0.035294699999999984
215,train,2.589071,0.035294699999999984
216,train,2.599463,0.035294699999999984
217,train,2.594059,0.035294699999999984
218,train,2.560653,0.035294699999999984
219,train,2.564889,0.035294699999999984
220,train,2.564947,0.035294699999999984
221,train,2.554928,0.035294699999999984
222,train,2.540608,0.035294699999999984
223,train,2.543074,0.035294699999999984
224,train,2.581517,0.035294699999999984
225,train,2.586901,0.035294699999999984
226,train,2.528762,0.035294699999999984
227,train,2.554202,0.035294699999999984
228,train,2.501307,0.035294699999999984
229,train,2.504547,0.035294699999999984
230,train,2.502580,0.035294699999999984
231,train,2.502545,0.035294699999999984
232,train,2.484012,0.035294699999999984
233,train,2.482552,0.035294699999999984
234,train,2.472316,0.035294699999999984
235,train,2.486461,0.035294699999999984
236,train,2.475362,0.035294699999999984
237,train,2.446054,0.035294699999999984
238,train,2.425772,0.035294699999999984
239,train,2.428161,0.035294699999999984
240,train,2.419077,0.035294699999999984
241,train,2.414967,0.035294699999999984
242,train,2.426710,0.035294699999999984
243,train,2.409402,0.035294699999999984
244,train,2.426098,0.035294699999999984
245,train,2.413513,0.035294699999999984
246,train,2.377948,0.035294699999999984
247,train,2.402800,0.035294699999999984
248,train,2.377743,0.035294699999999984
249,train,2.352386,0.035294699999999984
250,train,2.367497,0.035294699999999984
251,train,2.344395,0.035294699999999984
252,train,2.362711,0.035294699999999984
253,train,2.346049,0.035294699999999984
254,train,2.312273,0.035294699999999984
255,train,2.337549,0.035294699999999984
256,train,2.300649,0.035294699999999984
257,train,2.294183,0.035294699999999984
258,train,2.319845,0.035294699999999984
259,train,2.269356,0.035294699999999984
260,train,2.266018,0.035294699999999984
261,train,2.275981,0.035294699999999984
262,train,2.257866,0.035294699999999984
263,train,2.283250,0.035294699999999984
264,train,2.276074,0.035294699999999984
265,train,2.229175,0.035294699999999984
266,train,2.236459,0.035294699999999984
267,train,2.232850,0.035294699999999984
268,train,2.237726,0.035294699999999984
269,train,2.237929,0.035294699999999984
270,train,2.226516,0.035294699999999984
271,train,2.225482,0.035294699999999984
272,train,2.194820,0.035294699999999984
273,train,2.204420,0.035294699999999984
274,train,2.207561,0.035294699999999984
275,train,2.195125,0.035294699999999984
276,train,2.172085,0.035294699999999984
277,train,2.173569,0.035294699999999984
278,train,2.207823,0.035294699999999984
279,train,2.177017,0.035294699999999984
280,train,2.166390,0.035294699999999984
281,train,2.166998,0.035294699999999984
282,train,2.157824,0.035294699999999984
283,train,2.128254,0.035294699999999984
284,train,2.145911,0.035294699999999984
285,train,2.146218,0.035294699999999984
286,train,2.143035,0.035294699999999984
287,train,2.153243,0.035294699999999984
288,train,2.130971,0.035294699999999984
289,train,2.132220,0.035294699999999984
290,train,2.114678,0.035294699999999984
291,train,2.104847,0.035294699999999984
292,train,2.135917,0.035294699999999984
293,train,2.093462,0.035294699999999984
294,train,2.114456,0.035294699999999984
295,train,2.100021,0.035294699999999984
296,train,2.075327,0.035294699999999984
297,train,2.098087,0.035294699999999984
298,train,2.060199,0.035294699999999984
299,train,2.101958,0.035294699999999984
300,train,2.087569,0.035294699999999984
300,val,2.078345,0.035294699999999984
301,train,2.077096,0.035294699999999984
302,train,2.049017,0.035294699999999984
303,train,2.079123,0.035294699999999984
304,train,2.051415,0.035294699999999984
305,train,2.034952,0.035294699999999984
306,train,2.046153,0.035294699999999984
307,train,2.027686,0.035294699999999984
308,train,2.028073,0.035294699999999984
309,train,2.033987,0.035294699999999984
310,train,2.046629,0.035294699999999984
311,train,2.052497,0.035294699999999984
312,train,2.023452,0.035294699999999984
313,train,2.033644,0.035294699999999984
314,train,2.018589,0.035294699999999984
315,train,2.036442,0.035294699999999984
316,train,2.029881,0.035294699999999984
317,train,1.994547,0.035294699999999984
318,train,1.977688,0.035294699999999984
319,train,1.979064,0.035294699999999984
320,train,1.966185,0.035294699999999984
321,train,2.002093,0.035294699999999984
322,train,1.974096,0.035294699999999984
323,train,1.955358,0.035294699999999984
324,train,1.991858,0.035294699999999984
325,train,1.994783,0.035294699999999984
326,train,1.956334,0.035294699999999984
327,train,1.969981,0.035294699999999984
328,train,1.964091,0.035294699999999984
329,train,1.952665,0.035294699999999984
330,train,1.953276,0.035294699999999984
331,train,1.910637,0.035294699999999984
332,train,1.944526,0.035294699999999984
333,train,1.927620,0.035294699999999984
334,train,1.957705,0.035294699999999984
335,train,1.951760,0.035294699999999984
336,train,1.938223,0.035294699999999984
337,train,1.900260,0.035294699999999984
338,train,1.908085,0.035294699999999984
339,train,1.911259,0.035294699999999984
340,train,1.876974,0.035294699999999984
341,train,1.862096,0.035294699999999984
342,train,1.917338,0.035294699999999984
343,train,1.893362,0.035294699999999984
344,train,1.889270,0.035294699999999984
345,train,1.884490,0.035294699999999984
346,train,1.885396,0.035294699999999984
347,train,1.851550,0.035294699999999984
348,train,1.858368,0.035294699999999984
349,train,1.881944,0.035294699999999984
350,train,1.845559,0.035294699999999984
351,train,1.857253,0.035294699999999984
352,train,1.881068,0.035294699999999984
353,train,1.854085,0.035294699999999984
354,train,1.870204,0.035294699999999984
355,train,1.846188,0.035294699999999984
356,train,1.853258,0.035294699999999984
357,train,1.822199,0.035294699999999984
358,train,1.835523,0.035294699999999984
359,train,1.855340,0.035294699999999984
360,train,1.843416,0.035294699999999984
361,train,1.815073,0.035294699999999984
362,train,1.818110,0.035294699999999984
363,train,1.860448,0.035294699999999984
364,train,1.839979,0.035294699999999984
365,train,1.801541,0.035294699999999984
366,train,1.807351,0.035294699999999984
367,train,1.842057,0.035294699999999984
368,train,1.796569,0.035294699999999984
369,train,1.792480,0.035294699999999984
370,train,1.803343,0.035294699999999984
371,train,1.790132,0.035294699999999984
372,train,1.782350,0.035294699999999984
373,train,1.779823,0.035294699999999984
374,train,1.772803,0.035294699999999984
375,train,1.763600,0.035294699999999984
376,train,1.770337,0.035294699999999984
377,train,1.773419,0.035294699999999984
378,train,1.766734,0.035294699999999984
379,train,1.810708,0.035294699999999984
380,train,1.759082,0.035294699999999984
381,train,1.771016,0.035294699999999984
382,train,1.756535,0.035294699999999984
383,train,1.760655,0.035294699999999984
384,train,1.782466,0.035294699999999984
385,train,1.742376,0.035294699999999984
386,train,1.756019,0.035294699999999984
387,train,1.739950,0.035294699999999984
388,train,1.732166,0.035294699999999984
389,train,1.716157,0.035294699999999984
390,train,1.740010,0.035294699999999984
391,train,1.745972,0.035294699999999984
392,train,1.730415,0.035294699999999984
393,train,1.729689,0.035294699999999984
394,train,1.741322,0.035294699999999984
395,train,1.716634,0.035294699999999984
396,train,1.694107,0.035294699999999984
397,train,1.716535,0.035294699999999984
398,train,1.730083,0.035294699999999984
399,train,1.707512,0.035294699999999984
400,train,1.736840,0.035294699999999984
400,val,1.711013,0.035294699999999984
401,train,1.727622,0.035294699999999984
402,train,1.695527,0.035294699999999984
403,train,1.696032,0.035294699999999984
404,train,1.714937,0.035294699999999984
405,train,1.692260,0.035294699999999984
406,train,1.697536,0.035294699999999984
407,train,1.692387,0.035294699999999984
408,train,1.714241,0.035294699999999984
409,train,1.695959,0.035294699999999984
410,train,1.678977,0.035294699999999984
411,train,1.698510,0.035294699999999984
412,train,1.695645,0.035294699999999984
413,train,1.698936,0.035294699999999984
414,train,1.677529,0.035294699999999984
415,train,1.656746,0.035294699999999984
416,train,1.650450,0.035294699999999984
417,train,1.695981,0.035294699999999984
418,train,1.687663,0.035294699999999984
419,train,1.657884,0.035294699999999984
420,train,1.659431,0.035294699999999984
421,train,1.686449,0.035294699999999984
422,train,1.647688,0.035294699999999984
423,train,1.638270,0.035294699999999984
424,train,1.666551,0.035294699999999984
425,train,1.674221,0.035294699999999984
426,train,1.681194,0.035294699999999984
427,train,1.694921,0.035294699999999984
428,train,1.670867,0.035294699999999984
429,train,1.652931,0.035294699999999984
430,train,1.648609,0.035294699999999984
431,train,1.661716,0.035294699999999984
432,train,1.665364,0.035294699999999984
433,train,1.681013,0.035294699999999984
434,train,1.642440,0.035294699999999984
435,train,1.665260,0.035294699999999984
436,train,1.652258,0.035294699999999984
437,train,1.648421,0.035294699999999984
438,train,1.637399,0.035294699999999984
439,train,1.659804,0.035294699999999984
440,train,1.652318,0.035294699999999984
441,train,1.638376,0.035294699999999984
442,train,1.605570,0.035294699999999984
443,train,1.620407,0.035294699999999984
444,train,1.620569,0.035294699999999984
445,train,1.651852,0.035294699999999984
446,train,1.646522,0.035294699999999984
447,train,1.604715,0.035294699999999984
448,train,1.645633,0.035294699999999984
449,train,1.624952,0.035294699999999984
450,train,1.633480,0.035294699999999984
451,train,1.591670,0.035294699999999984
452,train,1.591597,0.035294699999999984
453,train,1.634983,0.035294699999999984
454,train,1.612689,0.035294699999999984
455,train,1.624588,0.035294699999999984
456,train,1.599352,0.035294699999999984
457,train,1.621865,0.035294699999999984
458,train,1.622310,0.035294699999999984
459,train,1.598641,0.035294699999999984
460,train,1.592896,0.035294699999999984
461,train,1.592366,0.035294699999999984
462,train,1.631227,0.035294699999999984
463,train,1.578130,0.035294699999999984
464,train,1.610126,0.035294699999999984
465,train,1.600680,0.035294699999999984
466,train,1.564029,0.035294699999999984
467,train,1.619695,0.035294699999999984
468,train,1.589666,0.035294699999999984
469,train,1.578097,0.035294699999999984
470,train,1.582329,0.035294699999999984
471,train,1.587363,0.035294699999999984
472,train,1.571569,0.035294699999999984
473,train,1.596098,0.035294699999999984
474,train,1.585698,0.035294699999999984
475,train,1.574941,0.035294699999999984
476,train,1.570823,0.035294699999999984
477,train,1.570015,0.035294699999999984
478,train,1.586762,0.035294699999999984
479,train,1.540372,0.035294699999999984
480,train,1.552850,0.035294699999999984
481,train,1.541395,0.035294699999999984
482,train,1.565962,0.035294699999999984
483,train,1.560246,0.035294699999999984
484,train,1.545965,0.035294699999999984
485,train,1.558125,0.035294699999999984
486,train,1.539223,0.035294699999999984
487,train,1.561695,0.035294699999999984
488,train,1.555529,0.035294699999999984
489,train,1.559118,0.035294699999999984
490,train,1.533179,0.035294699999999984
491,train,1.510645,0.035294699999999984
492,train,1.558539,0.035294699999999984
493,train,1.562204,0.035294699999999984
494,train,1.524503,0.035294699999999984
495,train,1.525109,0.035294699999999984
496,train,1.563768,0.035294699999999984
497,train,1.554532,0.035294699999999984
498,train,1.518765,0.035294699999999984
499,train,1.538596,0.035294699999999984
500,train,1.565538,0.035294699999999984
500,val,1.523658,0.035294699999999984
501,train,1.551422,0.035294699999999984
502,train,1.534388,0.035294699999999984
503,train,1.522620,0.035294699999999984
504,train,1.534189,0.035294699999999984
505,train,1.506527,0.035294699999999984
506,train,1.525958,0.035294699999999984
507,train,1.515928,0.035294699999999984
508,train,1.523716,0.035294699999999984
509,train,1.511487,0.035294699999999984
510,train,1.509829,0.035294699999999984
511,train,1.518260,0.035294699999999984
512,train,1.478433,0.035294699999999984
513,train,1.526206,0.035294699999999984
514,train,1.510705,0.035294699999999984
515,train,1.519111,0.035294699999999984
516,train,1.496943,0.035294699999999984
517,train,1.506845,0.035294699999999984
518,train,1.491092,0.035294699999999984
519,train,1.509422,0.035294699999999984
520,train,1.476003,0.035294699999999984
521,train,1.471346,0.035294699999999984
522,train,1.474234,0.035294699999999984
523,train,1.489189,0.035294699999999984
524,train,1.500018,0.035294699999999984
525,train,1.475377,0.035294699999999984
526,train,1.487125,0.035294699999999984
527,train,1.496526,0.035294699999999984
528,train,1.481943,0.035294699999999984
529,train,1.467356,0.035294699999999984
530,train,1.480828,0.035294699999999984
531,train,1.462706,0.035294699999999984
532,train,1.492650,0.035294699999999984
533,train,1.494557,0.035294699999999984
534,train,1.486316,0.035294699999999984
535,train,1.496070,0.035294699999999984
536,train,1.455727,0.035294699999999984
537,train,1.481896,0.035294699999999984
538,train,1.476462,0.035294699999999984
539,train,1.474574,0.035294699999999984
540,train,1.466291,0.035294699999999984
541,train,1.461725,0.035294699999999984
542,train,1.474751,0.035294699999999984
543,train,1.473027,0.035294699999999984
544,train,1.450097,0.035294699999999984
545,train,1.474000,0.035294699999999984
546,train,1.458259,0.035294699999999984
547,train,1.478235,0.035294699999999984
548,train,1.430832,0.035294699999999984
549,train,1.452533,0.035294699999999984
550,train,1.456348,0.035294699999999984
551,train,1.468953,0.035294699999999984
552,train,1.477681,0.035294699999999984
553,train,1.449335,0.035294699999999984
554,train,1.423357,0.035294699999999984
555,train,1.470613,0.035294699999999984
556,train,1.458006,0.035294699999999984
557,train,1.447605,0.035294699999999984
558,train,1.421081,0.035294699999999984
559,train,1.451600,0.035294699999999984
560,train,1.441472,0.035294699999999984
561,train,1.439446,0.035294699999999984
562,train,1.435647,0.035294699999999984
563,train,1.470848,0.035294699999999984
564,train,1.435713,0.035294699999999984
565,train,1.419762,0.035294699999999984
566,train,1.472592,0.035294699999999984
567,train,1.442981,0.035294699999999984
568,train,1.453020,0.035294699999999984
569,train,1.450478,0.035294699999999984
570,train,1.447580,0.035294699999999984
571,train,1.407920,0.035294699999999984
572,train,1.448171,0.035294699999999984
573,train,1.442070,0.035294699999999984
574,train,1.402876,0.035294699999999984
575,train,1.400201,0.035294699999999984
576,train,1.458489,0.035294699999999984
577,train,1.431887,0.035294699999999984
578,train,1.446606,0.035294699999999984
579,train,1.464155,0.035294699999999984
580,train,1.415450,0.035294699999999984
581,train,1.435058,0.035294699999999984
582,train,1.431326,0.035294699999999984
583,train,1.440790,0.035294699999999984
584,train,1.419647,0.035294699999999984
585,train,1.418772,0.035294699999999984
586,train,1.413815,0.035294699999999984
587,train,1.428635,0.035294699999999984
588,train,1.424291,0.035294699999999984
589,train,1.455984,0.035294699999999984
590,train,1.414708,0.035294699999999984
591,train,1.397184,0.035294699999999984
592,train,1.443162,0.035294699999999984
593,train,1.409810,0.035294699999999984
594,train,1.383809,0.035294699999999984
595,train,1.419153,0.035294699999999984
596,train,1.416657,0.035294699999999984
597,train,1.424877,0.035294699999999984
598,train,1.405871,0.035294699999999984
599,train,1.418376,0.035294699999999984
600,train,1.399911,0.035294699999999984
600,val,1.407432,0.035294699999999984
601,train,1.431892,0.035294699999999984
602,train,1.407582,0.035294699999999984
603,train,1.420808,0.035294699999999984
604,train,1.415381,0.035294699999999984
605,train,1.404500,0.035294699999999984
606,train,1.410803,0.035294699999999984
607,train,1.408734,0.035294699999999984
608,train,1.411866,0.035294699999999984
609,train,1.376908,0.035294699999999984
610,train,1.398459,0.035294699999999984
611,train,1.408705,0.035294699999999984
612,train,1.432610,0.035294699999999984
613,train,1.388038,0.035294699999999984
614,train,1.406777,0.035294699999999984
615,train,1.398103,0.035294699999999984
616,train,1.409004,0.035294699999999984
617,train,1.411688,0.035294699999999984
618,train,1.405496,0.035294699999999984
619,train,1.406706,0.035294699999999984
620,train,1.391702,0.035294699999999984
621,train,1.381948,0.035294699999999984
622,train,1.388964,0.035294699999999984
623,train,1.372377,0.035294699999999984
624,train,1.385383,0.035294699999999984
625,train,1.422206,0.035294699999999984
626,train,1.394774,0.035294699999999984
627,train,1.395451,0.035294699999999984
628,train,1.374948,0.035294699999999984
629,train,1.393068,0.035294699999999984
630,train,1.397250,0.035294699999999984
631,train,1.394564,0.035294699999999984
632,train,1.385566,0.035294699999999984
633,train,1.400974,0.035294699999999984
634,train,1.391408,0.035294699999999984
635,train,1.388109,0.035294699999999984
636,train,1.394329,0.035294699999999984
637,train,1.389355,0.035294699999999984
638,train,1.354754,0.035294699999999984
639,train,1.365752,0.035294699999999984
640,train,1.382254,0.035294699999999984
641,train,1.390133,0.035294699999999984
642,train,1.371608,0.035294699999999984
643,train,1.386136,0.035294699999999984
644,train,1.379795,0.035294699999999984
645,train,1.383957,0.035294699999999984
646,train,1.381694,0.035294699999999984
647,train,1.384898,0.035294699999999984
648,train,1.370580,0.035294699999999984
649,train,1.363646,0.035294699999999984
650,train,1.373834,0.035294699999999984
651,train,1.391647,0.035294699999999984
652,train,1.379190,0.035294699999999984
653,train,1.375458,0.035294699999999984
654,train,1.355113,0.035294699999999984
655,train,1.362504,0.035294699999999984
656,train,1.376475,0.035294699999999984
657,train,1.372505,0.035294699999999984
658,train,1.364616,0.035294699999999984
659,train,1.350043,0.035294699999999984
660,train,1.343939,0.035294699999999984
661,train,1.381200,0.035294699999999984
662,train,1.367658,0.035294699999999984
663,train,1.343130,0.035294699999999984
664,train,1.363385,0.035294699999999984
665,train,1.355488,0.035294699999999984
666,train,1.356901,0.035294699999999984
667,train,1.370211,0.035294699999999984
668,train,1.365223,0.035294699999999984
669,train,1.386528,0.035294699999999984
670,train,1.367646,0.035294699999999984
671,train,1.389933,0.035294699999999984
672,train,1.344400,0.035294699999999984
673,train,1.364598,0.035294699999999984
674,train,1.365833,0.035294699999999984
675,train,1.343875,0.035294699999999984
676,train,1.362406,0.035294699999999984
677,train,1.358505,0.035294699999999984
678,train,1.339592,0.035294699999999984
679,train,1.365169,0.035294699999999984
680,train,1.331929,0.035294699999999984
681,train,1.335914,0.035294699999999984
682,train,1.365974,0.035294699999999984
683,train,1.345862,0.035294699999999984
684,train,1.363722,0.035294699999999984
685,train,1.362442,0.035294699999999984
686,train,1.362519,0.035294699999999984
687,train,1.383746,0.035294699999999984
688,train,1.352461,0.035294699999999984
689,train,1.376314,0.035294699999999984
690,train,1.366816,0.035294699999999984
691,train,1.365894,0.035294699999999984
692,train,1.341108,0.035294699999999984
693,train,1.378044,0.035294699999999984
694,train,1.367314,0.035294699999999984
695,train,1.363666,0.035294699999999984
696,train,1.349477,0.035294699999999984
697,train,1.343939,0.035294699999999984
698,train,1.354517,0.035294699999999984
699,train,1.342717,0.035294699999999984
700,train,1.335240,0.035294699999999984
700,val,1.353782,0.035294699999999984
701,train,1.385224,0.035294699999999984
702,train,1.338268,0.035294699999999984
703,train,1.357711,0.035294699999999984
704,train,1.337046,0.035294699999999984
705,train,1.350721,0.035294699999999984
706,train,1.349866,0.035294699999999984
707,train,1.373191,0.035294699999999984
708,train,1.368449,0.035294699999999984
709,train,1.353894,0.035294699999999984
710,train,1.350979,0.035294699999999984
711,train,1.345045,0.035294699999999984
712,train,1.354304,0.035294699999999984
713,train,1.354235,0.035294699999999984
714,train,1.335199,0.035294699999999984
715,train,1.345524,0.035294699999999984
716,train,1.319734,0.035294699999999984
717,train,1.346669,0.035294699999999984
718,train,1.341275,0.035294699999999984
719,train,1.364042,0.035294699999999984
720,train,1.353892,0.035294699999999984
721,train,1.339216,0.035294699999999984
722,train,1.359043,0.035294699999999984
723,train,1.333248,0.035294699999999984
724,train,1.364850,0.035294699999999984
725,train,1.335744,0.035294699999999984
726,train,1.338241,0.035294699999999984
727,train,1.380962,0.035294699999999984
728,train,1.370053,0.035294699999999984
729,train,1.348072,0.035294699999999984
730,train,1.333872,0.035294699999999984
731,train,1.358770,0.035294699999999984
732,train,1.399317,0.035294699999999984
733,train,1.358495,0.035294699999999984
734,train,1.356665,0.035294699999999984
735,train,1.329008,0.035294699999999984
736,train,1.351106,0.035294699999999984
737,train,1.338151,0.035294699999999984
738,train,1.346708,0.035294699999999984
739,train,1.367725,0.035294699999999984
740,train,1.343775,0.035294699999999984
741,train,1.339967,0.035294699999999984
742,train,1.346152,0.035294699999999984
743,train,1.333885,0.035294699999999984
744,train,1.331223,0.035294699999999984
745,train,1.318341,0.035294699999999984
746,train,1.336929,0.035294699999999984
747,train,1.322415,0.035294699999999984
748,train,1.346785,0.035294699999999984
749,train,1.339487,0.035294699999999984
750,train,1.339453,0.035294699999999984
751,train,1.313384,0.035294699999999984
752,train,1.333444,0.035294699999999984
753,train,1.329357,0.035294699999999984
754,train,1.331793,0.035294699999999984
755,train,1.328443,0.035294699999999984
756,train,1.322146,0.035294699999999984
757,train,1.330022,0.035294699999999984
758,train,1.332945,0.035294699999999984
759,train,1.317436,0.035294699999999984
760,train,1.321144,0.035294699999999984
761,train,1.333902,0.035294699999999984
762,train,1.323013,0.035294699999999984
763,train,1.305724,0.035294699999999984
764,train,1.329848,0.035294699999999984
765,train,1.322778,0.035294699999999984
766,train,1.327896,0.035294699999999984
767,train,1.300851,0.035294699999999984
768,train,1.326494,0.035294699999999984
