step,split,loss,lr
243,train,2.663227,0.03
244,train,2.621931,0.03
245,train,2.641868,0.03
246,train,2.565669,0.03
247,train,2.717028,0.03
248,train,2.529039,0.03
249,train,2.622227,0.03
250,train,2.582888,0.03
251,train,2.572756,0.03
252,train,2.628956,0.03
253,train,2.582998,0.03
254,train,2.626998,0.03
255,train,2.559794,0.03
256,train,2.496880,0.03
257,train,2.535206,0.03
258,train,2.519708,0.03
259,train,2.554981,0.03
260,train,2.566552,0.03
261,train,2.558853,0.03
262,train,2.570679,0.03
263,train,2.518224,0.03
264,train,2.537422,0.03
265,train,2.448895,0.03
266,train,2.532152,0.03
267,train,2.511622,0.03
268,train,2.519038,0.03
269,train,2.526537,0.03
270,train,2.541856,0.03
271,train,2.561852,0.03
272,train,2.507206,0.03
273,train,2.396091,0.03
274,train,2.429752,0.03
275,train,2.395177,0.03
276,train,2.464182,0.03
277,train,2.462744,0.03
278,train,2.413943,0.03
279,train,2.443007,0.03
280,train,2.464422,0.03
281,train,2.436271,0.03
282,train,2.400943,0.03
283,train,2.434028,0.03
284,train,2.458256,0.03
285,train,2.346303,0.03
286,train,2.404294,0.03
287,train,2.343562,0.03
288,train,2.407783,0.03
289,train,2.500703,0.03
290,train,2.452447,0.03
291,train,2.324366,0.03
292,train,2.395459,0.03
293,train,2.343232,0.03
294,train,2.443500,0.03
295,train,2.321236,0.03
296,train,2.327198,0.03
297,train,2.333093,0.03
298,train,2.398091,0.03
299,train,2.373009,0.03
300,train,2.285973,0.03
300,val,2.328171,0.03
301,train,2.394015,0.03
302,train,2.367061,0.03
303,train,2.265410,0.03
304,train,2.394619,0.03
305,train,2.347044,0.03
306,train,2.344547,0.03
307,train,2.314565,0.03
308,train,2.299683,0.03
309,train,2.320728,0.03
310,train,2.359705,0.03
311,train,2.321610,0.03
312,train,2.294125,0.03
313,train,2.297336,0.03
314,train,2.268646,0.03
315,train,2.242176,0.03
316,train,2.259279,0.03
317,train,2.307522,0.03
318,train,2.226960,0.03
319,train,2.267501,0.03
320,train,2.246214,0.03
321,train,2.305459,0.03
322,train,2.316027,0.03
323,train,2.293190,0.03
324,train,2.213828,0.03
325,train,2.264323,0.03
326,train,2.226844,0.03
327,train,2.259570,0.03
328,train,2.179371,0.03
329,train,2.251855,0.03
330,train,2.259629,0.03
331,train,2.265592,0.03
332,train,2.251919,0.03
333,train,2.266593,0.03
334,train,2.155842,0.03
335,train,2.205039,0.03
336,train,2.224026,0.03
337,train,2.176467,0.03
338,train,2.218225,0.03
339,train,2.177956,0.03
340,train,2.242598,0.03
341,train,2.255172,0.03
342,train,2.226038,0.03
343,train,2.180552,0.03
344,train,2.214617,0.03
345,train,2.246119,0.03
346,train,2.207577,0.03
347,train,2.208766,0.03
348,train,2.168926,0.03
349,train,2.233479,0.03
350,train,2.147933,0.03
351,train,2.114483,0.03
352,train,2.071074,0.03
353,train,2.178960,0.03
354,train,2.124605,0.03
355,train,2.116194,0.03
356,train,2.054153,0.03
357,train,2.199136,0.03
358,train,2.161571,0.03
359,train,2.189213,0.03
360,train,2.205710,0.03
361,train,2.142268,0.03
362,train,2.143423,0.03
363,train,2.163485,0.03
364,train,2.158056,0.03
365,train,2.185569,0.03
366,train,2.231249,0.03
367,train,2.065747,0.03
368,train,2.145965,0.03
369,train,2.119461,0.03
370,train,2.150821,0.03
371,train,2.169310,0.03
372,train,2.144747,0.03
373,train,2.173454,0.03
374,train,2.038496,0.03
375,train,2.116964,0.03
376,train,2.051581,0.03
377,train,2.132536,0.03
378,train,2.098916,0.03
379,train,2.187134,0.03
380,train,2.208173,0.03
381,train,2.101362,0.03
382,train,2.126953,0.03
383,train,2.062760,0.03
384,train,2.098890,0.03
