step,split,loss,lr
243,train,2.589272,0.03
244,train,2.523301,0.03
245,train,2.615739,0.03
246,train,2.606252,0.03
247,train,2.625028,0.03
248,train,2.599362,0.03
249,train,2.584499,0.03
250,train,2.549934,0.03
251,train,2.580111,0.03
252,train,2.571307,0.03
253,train,2.558525,0.03
254,train,2.544698,0.03
255,train,2.547835,0.03
256,train,2.526807,0.03
257,train,2.548641,0.03
258,train,2.532914,0.03
259,train,2.500369,0.03
260,train,2.543848,0.03
261,train,2.567323,0.03
262,train,2.507647,0.03
263,train,2.513443,0.03
264,train,2.485390,0.03
265,train,2.451076,0.03
266,train,2.436455,0.03
267,train,2.506005,0.03
268,train,2.500266,0.03
269,train,2.490845,0.03
270,train,2.483576,0.03
271,train,2.396314,0.03
272,train,2.468406,0.03
273,train,2.396211,0.03
274,train,2.416834,0.03
275,train,2.420743,0.03
276,train,2.394642,0.03
277,train,2.394273,0.03
278,train,2.467671,0.03
279,train,2.402203,0.03
280,train,2.390082,0.03
281,train,2.390115,0.03
282,train,2.381286,0.03
283,train,2.425366,0.03
284,train,2.385498,0.03
285,train,2.409291,0.03
286,train,2.356243,0.03
287,train,2.406620,0.03
288,train,2.298160,0.03
289,train,2.409859,0.03
290,train,2.425891,0.03
291,train,2.413094,0.03
292,train,2.393456,0.03
293,train,2.304174,0.03
294,train,2.381641,0.03
295,train,2.366407,0.03
296,train,2.348866,0.03
297,train,2.353301,0.03
298,train,2.339275,0.03
299,train,2.317168,0.03
300,train,2.326171,0.03
300,val,2.324958,0.03
301,train,2.307275,0.03
302,train,2.337950,0.03
303,train,2.283165,0.03
304,train,2.326689,0.03
305,train,2.277981,0.03
306,train,2.305789,0.03
307,train,2.292746,0.03
308,train,2.318332,0.03
309,train,2.316775,0.03
310,train,2.311189,0.03
311,train,2.272478,0.03
312,train,2.275882,0.03
313,train,2.323199,0.03
314,train,2.267896,0.03
315,train,2.246250,0.03
316,train,2.249705,0.03
317,train,2.294541,0.03
318,train,2.252174,0.03
319,train,2.271292,0.03
320,train,2.221816,0.03
321,train,2.244940,0.03
322,train,2.294200,0.03
323,train,2.213215,0.03
324,train,2.233894,0.03
325,train,2.238279,0.03
326,train,2.244941,0.03
327,train,2.231374,0.03
328,train,2.180169,0.03
329,train,2.237350,0.03
330,train,2.151380,0.03
331,train,2.187331,0.03
332,train,2.221362,0.03
333,train,2.245748,0.03
334,train,2.209985,0.03
335,train,2.252339,0.03
336,train,2.157191,0.03
337,train,2.159083,0.03
338,train,2.181788,0.03
339,train,2.192971,0.03
340,train,2.172070,0.03
341,train,2.173392,0.03
342,train,2.156250,0.03
343,train,2.136729,0.03
344,train,2.127427,0.03
345,train,2.127646,0.03
346,train,2.114856,0.03
347,train,2.124525,0.03
348,train,2.158639,0.03
349,train,2.104934,0.03
350,train,2.201696,0.03
351,train,2.144470,0.03
352,train,2.109682,0.03
353,train,2.152631,0.03
354,train,2.092915,0.03
355,train,2.102605,0.03
356,train,2.117838,0.03
357,train,2.147594,0.03
358,train,2.152180,0.03
359,train,2.140457,0.03
360,train,2.165516,0.03
361,train,2.084103,0.03
362,train,2.063808,0.03
363,train,2.080835,0.03
364,train,2.055985,0.03
365,train,2.105668,0.03
366,train,2.073749,0.03
367,train,2.136136,0.03
368,train,2.104202,0.03
369,train,2.071894,0.03
370,train,2.122692,0.03
371,train,2.122596,0.03
372,train,2.093035,0.03
373,train,2.057200,0.03
374,train,2.039241,0.03
375,train,2.056056,0.03
376,train,2.091294,0.03
377,train,2.008772,0.03
378,train,2.091939,0.03
379,train,2.004270,0.03
380,train,2.064083,0.03
381,train,2.009914,0.03
382,train,2.026118,0.03
383,train,2.119956,0.03
384,train,2.005364,0.03
385,train,2.098090,0.03
386,train,2.069780,0.03
387,train,1.987709,0.03
388,train,2.024408,0.03
389,train,2.027818,0.03
390,train,1.997985,0.03
391,train,1.997092,0.03
392,train,1.920311,0.03
393,train,2.023971,0.03
394,train,2.007993,0.03
395,train,2.003953,0.03
396,train,2.064829,0.03
397,train,2.003378,0.03
398,train,1.986259,0.03
399,train,1.977406,0.03
400,train,2.001693,0.03
400,val,1.972779,0.03
401,train,1.943146,0.03
402,train,2.025172,0.03
403,train,2.001417,0.03
404,train,2.012364,0.03
405,train,1.923547,0.03
406,train,1.890754,0.03
407,train,1.960150,0.03
408,train,1.968633,0.03
409,train,1.995943,0.03
410,train,1.934232,0.03
411,train,1.974544,0.03
412,train,1.914853,0.03
413,train,1.976095,0.03
414,train,1.943406,0.03
415,train,2.000434,0.03
416,train,1.936826,0.03
417,train,1.891926,0.03
418,train,1.911545,0.03
419,train,1.957578,0.03
420,train,1.929726,0.03
421,train,1.912863,0.03
422,train,1.919934,0.03
423,train,1.890142,0.03
424,train,1.882766,0.03
425,train,1.917253,0.03
426,train,1.973183,0.03
427,train,1.920842,0.03
428,train,1.976297,0.03
429,train,1.916358,0.03
430,train,1.879705,0.03
431,train,1.928073,0.03
432,train,1.989846,0.03
433,train,1.924818,0.03
434,train,1.896903,0.03
435,train,1.900442,0.03
436,train,1.886210,0.03
437,train,1.908172,0.03
438,train,1.899206,0.03
439,train,1.896280,0.03
440,train,1.886989,0.03
441,train,1.870893,0.03
442,train,1.880015,0.03
443,train,1.905107,0.03
444,train,1.949080,0.03
445,train,1.883755,0.03
446,train,1.897271,0.03
447,train,1.890325,0.03
448,train,1.875360,0.03
449,train,1.902521,0.03
450,train,1.865311,0.03
451,train,1.916001,0.03
452,train,1.846443,0.03
453,train,1.801079,0.03
454,train,1.928439,0.03
455,train,1.881714,0.03
456,train,1.904061,0.03
457,train,1.824100,0.03
458,train,1.839700,0.03
459,train,1.821925,0.03
460,train,1.868762,0.03
461,train,1.800529,0.03
462,train,1.830904,0.03
463,train,1.845338,0.03
464,train,1.798000,0.03
465,train,1.809819,0.03
466,train,1.809723,0.03
467,train,1.854037,0.03
468,train,1.885665,0.03
469,train,1.859717,0.03
470,train,1.842081,0.03
471,train,1.770329,0.03
472,train,1.806717,0.03
473,train,1.820001,0.03
474,train,1.812307,0.03
475,train,1.849997,0.03
476,train,1.794039,0.03
477,train,1.804483,0.03
478,train,1.758511,0.03
479,train,1.792622,0.03
480,train,1.804716,0.03
481,train,1.808834,0.03
482,train,1.782915,0.03
483,train,1.791273,0.03
484,train,1.774141,0.03
485,train,1.820727,0.03
486,train,1.833082,0.03
487,train,1.829707,0.03
488,train,1.785216,0.03
489,train,1.810618,0.03
490,train,1.735647,0.03
491,train,1.831337,0.03
492,train,1.770286,0.03
493,train,1.732900,0.03
494,train,1.774746,0.03
495,train,1.760802,0.03
496,train,1.784529,0.03
497,train,1.696284,0.03
498,train,1.808707,0.03
499,train,1.790408,0.03
500,train,1.781628,0.03
500,val,1.780101,0.03
501,train,1.773572,0.03
502,train,1.838485,0.03
503,train,1.749786,0.03
504,train,1.801587,0.03
505,train,1.755050,0.03
506,train,1.795777,0.03
507,train,1.760379,0.03
508,train,1.753139,0.03
509,train,1.729918,0.03
510,train,1.711873,0.03
511,train,1.732455,0.03
512,train,1.793466,0.03
513,train,1.759546,0.03
514,train,1.794134,0.03
515,train,1.742720,0.03
516,train,1.756890,0.03
517,train,1.730448,0.03
518,train,1.708411,0.03
519,train,1.759488,0.03
520,train,1.710211,0.03
521,train,1.729103,0.03
522,train,1.701338,0.03
523,train,1.737885,0.03
524,train,1.752713,0.03
525,train,1.725433,0.03
526,train,1.728338,0.03
527,train,1.753795,0.03
528,train,1.755079,0.03
529,train,1.723558,0.03
530,train,1.724142,0.03
531,train,1.723803,0.03
532,train,1.778197,0.03
533,train,1.699597,0.03
534,train,1.714452,0.03
535,train,1.754384,0.03
536,train,1.718039,0.03
537,train,1.713376,0.03
538,train,1.662696,0.03
539,train,1.754064,0.03
540,train,1.728013,0.03
541,train,1.706700,0.03
542,train,1.683231,0.03
543,train,1.705400,0.03
544,train,1.725125,0.03
545,train,1.701292,0.03
546,train,1.655435,0.03
547,train,1.773201,0.03
548,train,1.739797,0.03
549,train,1.719117,0.03
550,train,1.668959,0.03
551,train,1.701796,0.03
552,train,1.729731,0.03
553,train,1.700127,0.03
554,train,1.721269,0.03
555,train,1.667322,0.03
556,train,1.690193,0.03
557,train,1.697041,0.03
558,train,1.698978,0.03
559,train,1.692264,0.03
560,train,1.720923,0.03
561,train,1.658440,0.03
562,train,1.742120,0.03
563,train,1.621600,0.03
564,train,1.694438,0.03
565,train,1.702875,0.03
566,train,1.647433,0.03
567,train,1.783754,0.03
568,train,1.699884,0.03
569,train,1.623731,0.03
570,train,1.700000,0.03
571,train,1.686267,0.03
572,train,1.728964,0.03
573,train,1.661312,0.03
574,train,1.658021,0.03
575,train,1.688131,0.03
576,train,1.700145,0.03
577,train,1.690325,0.03
578,train,1.704765,0.03
579,train,1.692137,0.03
580,train,1.679458,0.03
581,train,1.623616,0.03
582,train,1.681239,0.03
583,train,1.711890,0.03
584,train,1.719920,0.03
585,train,1.638732,0.03
586,train,1.692691,0.03
587,train,1.696885,0.03
588,train,1.750192,0.03
589,train,1.683049,0.03
590,train,1.708635,0.03
591,train,1.635875,0.03
592,train,1.643394,0.03
593,train,1.711231,0.03
594,train,1.654258,0.03
595,train,1.743731,0.03
596,train,1.653552,0.03
597,train,1.641826,0.03
598,train,1.639385,0.03
599,train,1.655448,0.03
600,train,1.687991,0.03
600,val,1.650624,0.03
601,train,1.616786,0.03
602,train,1.614301,0.03
603,train,1.640439,0.03
604,train,1.670727,0.03
